"minirrotatória incompreendida assista vódeo usá la corretamente","Irrelevante",0,"","","","         ","['minirrotatória', 'incompreendida', 'assista', 'vódeo', 'usá', 'la', 'corretamente']"
"segurança respeito","Irrelevante",0,"","","","27/05/2017 13:00          ","['segurança', 'respeito']"
"rt ýã fórum influenciadores digitais transporte coletivo continua rolando aqui mobilab ma","Irrelevante",0,"","","","27/05/2017 10:50          ","['rt', 'ýã', 'fórum', 'influenciadores', 'digitais', 'transporte', 'coletivo', 'continua', 'rolando', 'aqui', 'mobilab', 'ma']"
"dicas segurança utiliza bicicleta meio transporte ûûã","Irrelevante",0,"","","","27/05/2017 10:00          ","['dicas', 'segurança', 'utiliza', 'bicicleta', 'meio', 'transporte', 'ûûã']"
"solicitação fiscalização sobre problemas fale","Irrelevante",0,"","","","27/05/2017 07:00        ","['solicitação', 'fiscalização', 'sobre', 'problemas', 'fale']"
"bom dia informação cadastrada agradecemos contato","Irrelevante",0,"","","","27/05/2017 01:42          ","['bom', 'dia', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"combinação fatal ìlcool direção atitude consciente evita acidente sebebernãodirija","Irrelevante",0,"","","","26/05/2017 22:00          ","['combinação', 'fatal', 'ìlcool', 'direção', 'atitude', 'consciente', 'evita', 'acidente', 'sebebernãodirija']"
"referente manifestação via liberada","Irrelevante",0,"","","","26/05/2017 19:32        ","['referente', 'manifestação', 'via', 'liberada']"
"ý programação maioamarelo sábado","Irrelevante",0,"","","","26/05/2017 18:48          ","['ý', 'programação', 'maioamarelo', 'sábado']"
"manifestação interditado sentido centro junto sergipe evite","Evento Social",2,"R. da Consolação, São Paulo - SP, Brazil",-23.5527045,-46.6588642,"26/05/2017 18:24       ","['manifestação', 'interditado', 'sentido', 'centro', 'junto', 'sergipe', 'evite']"
"referente manifestação passeata interditado junto evite","Evento Social",2,"Av. Rio Branco, São Paulo - SP, Brazil",-23.5364232,-46.6426214,"26/05/2017 18:20       ","['referente', 'manifestação', 'passeata', 'interditado', 'junto', 'evite']"
"manifestação passeata interditado junto princesa isabel sentido centro evite","Evento Social",2,"Av. Rio Branco, São Paulo - SP, Brazil",-23.5364232,-46.6426214,"26/05/2017 17:53       ","['manifestação', 'passeata', 'interditado', 'junto', 'princesa', 'isabel', 'sentido', 'centro', 'evite']"
"monitorado realização xviii maifest interdições","Evento Social",2,"","","","26/05/2017 16:00        ","['monitorado', 'realização', 'xviii', 'maifest', 'interdições']"
"dsv anexe cópias documentos cpf rg cópia crlv entregue protocolo geral dsv","Irrelevante",0,"R. Sumidouro - Pinheiros, São Paulo - SP, Brazil",-23.5652499,-46.6992562,"26/05/2017 14:50    ","['dsv', 'anexe', 'cópias', 'documentos', 'cpf', 'rg', 'cópia', 'crlv', 'entregue', 'protocolo', 'geral', 'dsv']"
"veóculos outros estados circulam capital necessário proprietário solicite através carta diretor","Irrelevante",0,"","","","26/05/2017 14:49         ","['veóculos', 'outros', 'estados', 'circulam', 'capital', 'necessário', 'proprietário', 'solicite', 'através', 'carta', 'diretor']"
"olá veóculos hóbridos licenciados municópio parametrizados automaticamente isenção","Irrelevante",0,"","","","26/05/2017 14:49        ","['olá', 'veóculos', 'hóbridos', 'licenciados', 'municópio', 'parametrizados', 'automaticamente', 'isenção']"
"olá pode acessar relatórios sobre acidentes neste link agradecemos contato","Irrelevante",0,"","","","26/05/2017 14:35         ","['olá', 'pode', 'acessar', 'relatórios', 'sobre', 'acidentes', 'neste', 'link', 'agradecemos', 'contato']"
"possui ensino distância oferecido gratuitamente condutores educadores inscreva","Irrelevante",0,"","","","26/05/2017 13:00          ","['possui', 'ensino', 'distância', 'oferecido', 'gratuitamente', 'condutores', 'educadores', 'inscreva']"
"tarde informação cadastrada agradecemos contato","Irrelevante",0,"","","","26/05/2017 12:37         ","['tarde', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"olá solicitar semafórica favor portal sp","Irrelevante",0,"","","","26/05/2017 11:36       ","['olá', 'solicitar', 'semafórica', 'favor', 'portal', 'sp']"
"próximo bresser liberada relação manifestação zl","Irrelevante",0,"Rua Taquari, São Paulo - SP, Brazil",-23.550475,-46.5969021,"26/05/2017 11:24         ","['próximo', 'bresser', 'liberada', 'relação', 'manifestação', 'zl']"
"liberada relação manifestação manifestantes próximo bresser evite zl","Evento Social",2,"R. Oriente - Brás, São Paulo - SP, Brazil",-23.5379055,-46.617982,"26/05/2017 11:12          ","['liberada', 'relação', 'manifestação', 'manifestantes', 'próximo', 'bresser', 'evite', 'zl']"
"ligação sentido sobre interditado faixa direita utilizar alternativa lateral acessar radial leste","Evento Urbano",3,"","","","26/05/2017 10:53        ","['ligação', 'sentido', 'sobre', 'interditado', 'faixa', 'direita', 'utilizar', 'alternativa', 'lateral', 'acessar', 'radial', 'leste']"
"manifestação passeata próximo marcolina via interditado evite","Evento Social",2,"R. Oriente - Brás, São Paulo - SP, Brazil",-23.5379055,-46.617982,"26/05/2017 10:25       ","['manifestação', 'passeata', 'próximo', 'marcolina', 'via', 'interditado', 'evite']"
"gestanteaovolante cuidados especiais devem ser tomados veja regras básicas saúde segurança","Irrelevante",0,"","","","26/05/2017 10:00          ","['gestanteaovolante', 'cuidados', 'especiais', 'devem', 'ser', 'tomados', 'veja', 'regras', 'básicas', 'saúde', 'segurança']"
"esclareça dúvidas sobre delimitada veóculos mapa","Irrelevante",0,"","","","26/05/2017 07:00          ","['esclareça', 'dúvidas', 'sobre', 'delimitada', 'veóculos', 'mapa']"
"ligação sentido interditado sobre utilizar lateral acessar radial leste zonaleste","Evento Urbano",3,"","","","26/05/2017 05:29          ","['ligação', 'sentido', 'interditado', 'sobre', 'utilizar', 'lateral', 'acessar', 'radial', 'leste', 'zonaleste']"
"maioamarelo veja programação","Irrelevante",0,"","","","25/05/2017 22:00          ","['maioamarelo', 'veja', 'programação']"
"emilio interditado","Evento Urbano",3,"Av. Sapopemba, São Paulo - SP, Brazil",-23.6006133,-46.5120845,"25/05/2017 19:00      ","['emilio', 'interditado']"
"estudantes confeccionam fitinhas sómbolo maioamarelo saiba ýýý","Irrelevante",0,"","","","25/05/2017 16:00          ","['estudantes', 'confeccionam', 'fitinhas', 'sómbolo', 'maioamarelo', 'saiba', 'ýýý']"
"olá solicitar semafórica favor gratuitamente portal sp","Irrelevante",0,"","","","25/05/2017 15:33       ","['olá', 'solicitar', 'semafórica', 'favor', 'gratuitamente', 'portal', 'sp']"
"olá solicitar fiscalização ambulantes favor portal sp agradecemos contato","Irrelevante",0,"","","","25/05/2017 15:10       ","['olá', 'solicitar', 'fiscalização', 'ambulantes', 'favor', 'portal', 'sp', 'agradecemos', 'contato']"
"olá solicitar favor portal sp","Irrelevante",0,"","","","25/05/2017 15:08       ","['olá', 'solicitar', 'favor', 'portal', 'sp']"
"lembre embarque desembarque passageiros devem ocorrer sempre lado calçada segurança","Irrelevante",0,"","","","25/05/2017 13:00          ","['lembre', 'embarque', 'desembarque', 'passageiros', 'devem', 'ocorrer', 'sempre', 'lado', 'calçada', 'segurança']"
"tarde informação cadastrada agradecemos contato","Irrelevante",0,"","","","25/05/2017 12:05         ","['tarde', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"olá solicitação favor portal sp agradecemos contato","Irrelevante",0,"","","","25/05/2017 10:21       ","['olá', 'solicitação', 'favor', 'portal', 'sp', 'agradecemos', 'contato']"
"olá solicitar semafórica favor portal sp","Irrelevante",0,"","","","25/05/2017 10:18       ","['olá', 'solicitar', 'semafórica', 'favor', 'portal', 'sp']"
"olá informamos solicitação encaminhada responsável agradecemos contato","Irrelevante",0,"","","","25/05/2017 10:14         ","['olá', 'informamos', 'solicitação', 'encaminhada', 'responsável', 'agradecemos', 'contato']"
"ligação sentido sobre interditado faixa direita utilizar alternativa lateral acessar radial leste","Evento Urbano",3,"","","","25/05/2017 10:11        ","['ligação', 'sentido', 'sobre', 'interditado', 'faixa', 'direita', 'utilizar', 'alternativa', 'lateral', 'acessar', 'radial', 'leste']"
"conheça fantoches alegram garotada enquanto educam µ","Irrelevante",0,"","","","25/05/2017 10:00          ","['conheça', 'fantoches', 'alegram', 'garotada', 'enquanto', 'educam', 'µ']"
"conheça série boletim técnico pesquisas estudos sobre realizados companhia","Irrelevante",0,"","","","25/05/2017 07:00          ","['conheça', 'série', 'boletim', 'técnico', 'pesquisas', 'estudos', 'sobre', 'realizados', 'companhia']"
"ligação sentido interditado sobre utilizar lateral acessar radial leste zl","Evento Urbano",3,"","","","25/05/2017 05:29          ","['ligação', 'sentido', 'interditado', 'sobre', 'utilizar', 'lateral', 'acessar', 'radial', 'leste', 'zl']"
"alameda campinas parcialmente interditado nessa madrugada estacionamento guindaste","Evento Urbano",3,"","","","24/05/2017 22:00        ","['alameda', 'campinas', 'parcialmente', 'interditado', 'nessa', 'madrugada', 'estacionamento', 'guindaste']"
"referente manifestação via liberada sentido paraiso junto","Irrelevante",0,"Av. Paulista, São Paulo - SP, Brazil",-23.5632103,-46.6542503,"24/05/2017 21:44        ","['referente', 'manifestação', 'via', 'liberada', 'sentido', 'paraiso', 'junto']"
"referente manifestação interditado sentido paraiso junto evite","Evento Social",2,"Av. Paulista, São Paulo - SP, Brazil",-23.5632103,-46.6542503,"24/05/2017 21:19          ","['referente', 'manifestação', 'interditado', 'sentido', 'paraiso', 'junto', 'evite']"
"programação maioamarelo quinta","Irrelevante",0,"","","","24/05/2017 21:00          ","['programação', 'maioamarelo', 'quinta']"
"manifestação interditado junto masp sentido ocupação evite","Evento Social",2,"Av. Paulista, São Paulo - SP, Brazil",-23.5632103,-46.6542503,"24/05/2017 20:19       ","['manifestação', 'interditado', 'junto', 'masp', 'sentido', 'ocupação', 'evite']"
"emilio interditado","Evento Urbano",3,"Av. Sapopemba, São Paulo - SP, Brazil",-23.6006133,-46.5120845,"24/05/2017 19:00      ","['emilio', 'interditado']"
"referente manifestação altura sentido via liberada","Irrelevante",0,"Av. Morumbi, São Paulo - SP, Brazil",-23.5991979,-46.7085099,"24/05/2017 17:35    ","['referente', 'manifestação', 'altura', 'sentido', 'via', 'liberada']"
"olá solicitar semafórica favor portal sp","Irrelevante",0,"","","","24/05/2017 16:47       ","['olá', 'solicitar', 'semafórica', 'favor', 'portal', 'sp']"
"tarde solicitar fiscalização gratuitamente momento infração","Irrelevante",0,"","","","24/05/2017 16:00         ","['tarde', 'solicitar', 'fiscalização', 'gratuitamente', 'momento', 'infração']"
"veja simples usar zonaazuldigital celular","Irrelevante",0,"","","","24/05/2017 16:00          ","['veja', 'simples', 'usar', 'zonaazuldigital', 'celular']"
"referente manifestação altura sentido permanece ocupação faixa","Evento Social",2,"Av. Morumbi, São Paulo - SP, Brazil",-23.5991979,-46.7085099,"24/05/2017 15:57    ","['referente', 'manifestação', 'altura', 'sentido', 'permanece', 'ocupação', 'faixa']"
"manifestação interditado altura sentido evite","Evento Social",2,"Av. Morumbi, São Paulo - SP, Brazil",-23.5991979,-46.7085099,"24/05/2017 15:33    ","['manifestação', 'interditado', 'altura', 'sentido', 'evite']"
"ligação sentido sobre interditado faixa direita utilizar alternativa lateral acessar radial leste","Evento Urbano",3,"","","","24/05/2017 10:51        ","['ligação', 'sentido', 'sobre', 'interditado', 'faixa', 'direita', 'utilizar', 'alternativa', 'lateral', 'acessar', 'radial', 'leste']"
"seminário instituto engenharia discute gestão velocidade renovação contratos ônibus paulistanos","Irrelevante",0,"","","","24/05/2017 10:00          ","['seminário', 'instituto', 'engenharia', 'discute', 'gestão', 'velocidade', 'renovação', 'contratos', 'ônibus', 'paulistanos']"
"transamérica expo center monitorado realização alterações","Evento Social",2,"","","","24/05/2017 07:00        ","['transamérica', 'expo', 'center', 'monitorado', 'realização', 'alterações']"
"ligação sentido interditado sobre utilizar lateral acessar radial leste zonaleste","Evento Urbano",3,"","","","24/05/2017 06:14          ","['ligação', 'sentido', 'interditado', 'sobre', 'utilizar', 'lateral', 'acessar', 'radial', 'leste', 'zonaleste']"
"trecho interditado realização mutirão limpeza","Evento Urbano",3,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil",-23.6238635,-46.709926,"23/05/2017 22:00        ","['trecho', 'interditado', 'realização', 'mutirão', 'limpeza']"
"noite solicitação registrada providencias agradecemos contato","Irrelevante",0,"","","","23/05/2017 21:09          ","['noite', 'solicitação', 'registrada', 'providencias', 'agradecemos', 'contato']"
"informação seção reúne divulga dados interesse coletivo geral","Irrelevante",0,"","","","23/05/2017 19:00          ","['informação', 'seção', 'reúne', 'divulga', 'dados', 'interesse', 'coletivo', 'geral']"
"noite informação cadastrada agradecemos contato","Irrelevante",0,"","","","23/05/2017 18:59         ","['noite', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"noite informação cadastrada agradecemos colaboração","Irrelevante",0,"","","","23/05/2017 18:55         ","['noite', 'informação', 'cadastrada', 'agradecemos', 'colaboração']"
"presença solicitar fiscalização momento infração","Irrelevante",0,"","","","23/05/2017 17:48         ","['presença', 'solicitar', 'fiscalização', 'momento', 'infração']"
"legislação apenas autoriza autuar infrações via meio equipamento regulamentado contran","Irrelevante",0,"","","","23/05/2017 17:47          ","['legislação', 'apenas', 'autoriza', 'autuar', 'infrações', 'via', 'meio', 'equipamento', 'regulamentado', 'contran']"
"presença solicitar fiscalização gratuitamente momento infração","Irrelevante",0,"","","","23/05/2017 17:44         ","['presença', 'solicitar', 'fiscalização', 'gratuitamente', 'momento', 'infração']"
"legislação apenas autoriza autuar infrações via meio equipamento regulamentado contran","Irrelevante",0,"","","","23/05/2017 17:44          ","['legislação', 'apenas', 'autoriza', 'autuar', 'infrações', 'via', 'meio', 'equipamento', 'regulamentado', 'contran']"
"ações maioamarelo programação","Irrelevante",0,"","","","23/05/2017 16:00          ","['ações', 'maioamarelo', 'programação']"
"olá aqui encontra principais registradas fiscalização","Irrelevante",0,"","","","23/05/2017 15:58         ","['olá', 'aqui', 'encontra', 'principais', 'registradas', 'fiscalização']"
"olá solicitar sinalização favor portal sp agradecemos contato","Irrelevante",0,"","","","23/05/2017 15:51       ","['olá', 'solicitar', 'sinalização', 'favor', 'portal', 'sp', 'agradecemos', 'contato']"
"olá solicitar fiscalização favor momento infração agradecemos contato","Irrelevante",0,"","","","23/05/2017 15:48      ","['olá', 'solicitar', 'fiscalização', 'favor', 'momento', 'infração', 'agradecemos', 'contato']"
"tarde informação cadastrada agradecemos contato","Irrelevante",0,"","","","23/05/2017 14:42         ","['tarde', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"tarde informação cadastrada agradecemos contato","Irrelevante",0,"","","","23/05/2017 13:27         ","['tarde', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"veja procedimentos sinalização vagas deficiente idoso estabelecimentos uso coletivo","Irrelevante",0,"","","","23/05/2017 13:00          ","['veja', 'procedimentos', 'sinalização', 'vagas', 'deficiente', 'idoso', 'estabelecimentos', 'uso', 'coletivo']"
"referente manifestação via liberada","Irrelevante",0,"Av. Paulista, São Paulo - SP, Brazil",-23.5632103,-46.6542503,"23/05/2017 11:31       ","['referente', 'manifestação', 'via', 'liberada']"
"referente manifestação momento manifestantes seguem passeata sentido paraóso próximo evite","Evento Social",2,"Av. Paulista, São Paulo - SP, Brazil",-23.5632103,-46.6542503,"23/05/2017 11:08       ","['referente', 'manifestação', 'momento', 'manifestantes', 'seguem', 'passeata', 'sentido', 'paraóso', 'próximo', 'evite']"
"presença solicitar fiscalização gratuitamente momento infração","Irrelevante",0,"","","","23/05/2017 10:42         ","['presença', 'solicitar', 'fiscalização', 'gratuitamente', 'momento', 'infração']"
"olá legislação apenas autoriza autuar infrações via meio equipamento regulamentado contran","Irrelevante",0,"","","","23/05/2017 10:41         ","['olá', 'legislação', 'apenas', 'autoriza', 'autuar', 'infrações', 'via', 'meio', 'equipamento', 'regulamentado', 'contran']"
"manifestação passeata próximo sentido evite","Evento Social",2,"Av. Paulista, São Paulo - SP, Brazil",-23.5632103,-46.6542503,"23/05/2017 10:28       ","['manifestação', 'passeata', 'próximo', 'sentido', 'evite']"
"maioamarelo programação","Irrelevante",0,"","","","23/05/2017 10:10          ","['maioamarelo', 'programação']"
"ligação sentido interditado sobre utilizar lateral acessar radial leste zonaleste","Evento Urbano",3,"","","","23/05/2017 05:22          ","['ligação', 'sentido', 'interditado', 'sobre', 'utilizar', 'lateral', 'acessar', 'radial', 'leste', 'zonaleste']"
"noite informação registrada providencias agradecemos contato","Irrelevante",0,"","","","22/05/2017 21:16          ","['noite', 'informação', 'registrada', 'providencias', 'agradecemos', 'contato']"
"sabia usar veóculo arremessar sobre pedestres infração média","Irrelevante",0,"","","","22/05/2017 21:00          ","['sabia', 'usar', 'veóculo', 'arremessar', 'sobre', 'pedestres', 'infração', 'média']"
"cet interditado trechos monotrilho metrosp","Evento Urbano",3,"Av. Sapopemba, São Paulo - SP, Brazil",-23.6006133,-46.5120845,"22/05/2017 19:00        ","['cet', 'interditado', 'trechos', 'monotrilho', 'metrosp']"
"digitar falar celular enquanto dirige perigoso infração","Irrelevante",0,"","","","22/05/2017 16:05          ","['digitar', 'falar', 'celular', 'enquanto', 'dirige', 'perigoso', 'infração']"
"tarde informar via selecione","Irrelevante",0,"rua e bairro ou ligue fone","","","22/05/2017 15:51          ","['tarde', 'informar', 'via', 'selecione']"
"tarde alguns cruzamentos furto vandalismo equipamentos agradecemos contato","Irrelevante",0,"","","","22/05/2017 15:43         ","['tarde', 'alguns', 'cruzamentos', 'furto', 'vandalismo', 'equipamentos', 'agradecemos', 'contato']"
"tarde informação cadastrada providências agradecemos contato","Irrelevante",0,"","","","22/05/2017 15:41         ","['tarde', 'informação', 'cadastrada', 'providências', 'agradecemos', 'contato']"
"tarde informação cadastrada providências agradecemos contato","Irrelevante",0,"","","","22/05/2017 15:34         ","['tarde', 'informação', 'cadastrada', 'providências', 'agradecemos', 'contato']"
"olá solicitar semafórica favor portal sp","Irrelevante",0,"","","","22/05/2017 14:33       ","['olá', 'solicitar', 'semafórica', 'favor', 'portal', 'sp']"
"olá solicitar fiscalização favor momento infração agradecemos contato","Irrelevante",0,"","","","22/05/2017 14:20      ","['olá', 'solicitar', 'fiscalização', 'favor', 'momento', 'infração', 'agradecemos', 'contato']"
"estádio monitorado jogo veja","Evento Social",2,"","","","22/05/2017 13:00        ","['estádio', 'monitorado', 'jogo', 'veja']"
"referente alagamento próximo via liberada","Irrelevante",0,"Av. do Estado, São Paulo - SP, Brazil",-23.5573251,-46.6185356,"22/05/2017 12:29      ","['referente', 'alagamento', 'próximo', 'via', 'liberada']"
"bom dia informação cadastrada agradecemos contato","Irrelevante",0,"","","","22/05/2017 11:28          ","['bom', 'dia', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"bom dia informação cadastrada agradecemos contato","Irrelevante",0,"","","","22/05/2017 11:01         ","['bom', 'dia', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"ligação sentido sobre interditado faixa direita utilizar alternativa lateral acessar radial leste","Evento Urbano",3,"","","","22/05/2017 10:44        ","['ligação', 'sentido', 'sobre', 'interditado', 'faixa', 'direita', 'utilizar', 'alternativa', 'lateral', 'acessar', 'radial', 'leste']"
"fila dupla nenhum elefante incomoda muita gente respeito segurança","Irrelevante",0,"","","","22/05/2017 10:00         ","['fila', 'dupla', 'nenhum', 'elefante', 'incomoda', 'muita', 'gente', 'respeito', 'segurança']"
"alagamento interditado sentido centro evite","Desastre Natural",4,"","","","22/05/2017 08:21         ","['alagamento', 'interditado', 'sentido', 'centro', 'evite']"
"referente alagamento queirós","Desastre Natural",4,"av do estado desvio efetuado av mercúrio","","","22/05/2017 07:04      ","['referente', 'alagamento', 'queirós']"
"alagamento interditado sentido santana próximo evite","Desastre Natural",4,"Av. do Estado, São Paulo - SP, Brazil",-23.5573251,-46.6185356,"22/05/2017 06:24         ","['alagamento', 'interditado', 'sentido', 'santana', 'próximo', 'evite']"
"ligação sentido interditado sobre utilizar lateral acessar radial leste zonaleste","Evento Urbano",3,"","","","22/05/2017 05:23          ","['ligação', 'sentido', 'interditado', 'sobre', 'utilizar', 'lateral', 'acessar', 'radial', 'leste', 'zonaleste']"
"fim semana fiquem somente boas recordações beber planeje volta segurança sebebernãodirija","Irrelevante",0,"","","","21/05/2017 22:00          ","['fim', 'semana', 'fiquem', 'somente', 'boas', 'recordações', 'beber', 'planeje', 'volta', 'segurança', 'sebebernãodirija']"
"junto conrado deo via liberada viradasp","Irrelevante",0,"R. Lupicínio Rodrigues - Jardim Bom Refugio, São Paulo - SP, Brazil",-23.6331492,-46.7750344,"21/05/2017 21:31       ","['junto', 'conrado', 'deo', 'via', 'liberada', 'viradasp']"
"junto louis boulanger via liberada viradasp","Irrelevante",0,"R. Aroldo de Azevedo - Jardim Bom Refugio, São Paulo - SP, Brazil",-23.6334122,-46.7758618,"21/05/2017 21:30       ","['junto', 'louis', 'boulanger', 'via', 'liberada', 'viradasp']"
"via liberada viradasp","Irrelevante",0,"R. Conselheiro Carrão - Bela Vista, São Paulo - SP, Brazil",-23.5577315,-46.6453129,"21/05/2017 20:04        ","['via', 'liberada', 'viradasp']"
"noite momento registro alagamento via solicitada agradecemos contato","Desastre Natural",4,"","","","21/05/2017 19:03          ","['noite', 'momento', 'registro', 'alagamento', 'via', 'solicitada', 'agradecemos', 'contato']"
"sabia parte sinalização depredada reaproveitada veja","Irrelevante",0,"","","","21/05/2017 19:00          ","['sabia', 'parte', 'sinalização', 'depredada', 'reaproveitada', 'veja']"
"interditado rui barbosa fortaleza viradasp","Evento Social",2,"R. Conselheiro Carrão - Bela Vista, São Paulo - SP, Brazil",-23.5577315,-46.6453129,"21/05/2017 16:36         ","['interditado', 'rui', 'barbosa', 'fortaleza', 'viradasp']"
"ý programação maioamarelo ý","Irrelevante",0,"","","","21/05/2017 16:00          ","['ý', 'programação', 'maioamarelo', 'ý']"
"interditado junto conrado deo viradasp","Evento Social",2,"R. Lupicínio Rodrigues - Jardim Bom Refugio, São Paulo - SP, Brazil",-23.6331492,-46.7750344,"21/05/2017 13:38         ","['interditado', 'junto', 'conrado', 'deo', 'viradasp']"
"interditado junto louis boulanger viradasp","Evento Social",2,"R. Aroldo de Azevedo - Jardim Bom Refugio, São Paulo - SP, Brazil",-23.6334122,-46.7758618,"21/05/2017 13:35         ","['interditado', 'junto', 'louis', 'boulanger', 'viradasp']"
"liberada oito setembro viradasp","Irrelevante",0,"R. Comendador Cantinho - Penha de Franca, São Paulo - SP, Brazil",-23.5258677,-46.5514208,"21/05/2017 13:02       ","['liberada', 'oito', 'setembro', 'viradasp']"
"liberada asilo oito setembro viradasp","Irrelevante",0,"Av. Penha de França, São Paulo - SP, Brazil",-23.5232518,-46.5477479,"21/05/2017 13:02       ","['liberada', 'asilo', 'oito', 'setembro', 'viradasp']"
"liberada sentido único rotary viradasp","Irrelevante",0,"Rua Gen. Jardim, São Paulo - SP, Brazil",-23.5446651,-46.6489421,"21/05/2017 13:02       ","['liberada', 'sentido', 'único', 'rotary', 'viradasp']"
"liberada sentido único viradasp","Irrelevante",0,"Av. Ipiranga, São Paulo - SP, Brazil",-23.5432742,-46.6414281,"21/05/2017 13:02       ","['liberada', 'sentido', 'único', 'viradasp']"
"prazo troca reembolso zonaazul folhas papel terminará dia saiba","Irrelevante",0,"","","","21/05/2017 13:00          ","['prazo', 'troca', 'reembolso', 'zonaazul', 'folhas', 'papel', 'terminará', 'dia', 'saiba']"
"interditado oito setembro viradasp","Evento Social",2,"R. Comendador Cantinho - Penha de Franca, São Paulo - SP, Brazil",-23.5258677,-46.5514208,"21/05/2017 11:36         ","['interditado', 'oito', 'setembro', 'viradasp']"
"interditado asilo oito setembro viradasp","Evento Social",2,"Av. Penha de França, São Paulo - SP, Brazil",-23.5232518,-46.5477479,"21/05/2017 11:36     ","['interditado', 'asilo', 'oito', 'setembro', 'viradasp']"
"interditado sentido único rotary viradasp","Evento Social",2,"Rua Gen. Jardim, São Paulo - SP, Brazil",-23.5446651,-46.6489421,"21/05/2017 10:42         ","['interditado', 'sentido', 'único', 'rotary', 'viradasp']"
"interditado sentido único viradasp","Evento Social",2,"Av. Ipiranga, São Paulo - SP, Brazil",-23.5432742,-46.6414281,"21/05/2017 10:41         ","['interditado', 'sentido', 'único', 'viradasp']"
"calçada circulam pedestres crianças jovens idosos deficientes atenção sair entrar garagens transitoseguro","Irrelevante",0,"","","","21/05/2017 10:00       ","['calçada', 'circulam', 'pedestres', 'crianças', 'jovens', 'idosos', 'deficientes', 'atenção', 'sair', 'entrar', 'garagens', 'transitoseguro']"
"mandaqui interditado estacionamento guindaste","Evento Urbano",3,"R. Dr. Luís Lustosa da Silva - Santana, São Paulo - SP, Brazil",-23.4870987,-46.6284255,"21/05/2017 06:30    ","['mandaqui', 'interditado', 'estacionamento', 'guindaste']"
"próximo sabin via liberada","Irrelevante",0,"Av. Carlos Caldeira Filho, São Paulo - SP, Brazil",-23.6460794,-46.7533527,"21/05/2017 04:54      ","['próximo', 'sabin', 'via', 'liberada']"
"naves junqueira antunes cerdeira vias liberadas viradasp","Irrelevante",0,"R. Prof. Oscár Barreto Filho, S/N - Parque America, São Paulo - SP, 04822-300, Brazil",-23.7351634,-46.69091700000001,"21/05/2017 04:48      ","['naves', 'junqueira', 'antunes', 'cerdeira', 'vias', 'liberadas', 'viradasp']"
"junto oito setembro asilo vias liberadas viradasp","Irrelevante",0,"Av. Penha de França, São Paulo - SP, Brazil",-23.5232518,-46.5477479,"21/05/2017 01:17       ","['junto', 'oito', 'setembro', 'asilo', 'vias', 'liberadas', 'viradasp']"
"altura pç vinócius via liberada","Irrelevante",0,"Av. Giovanni Gronchi, São Paulo - SP, Brazil",-23.6169631,-46.7315754,"21/05/2017 00:56      ","['altura', 'pç', 'vinócius', 'via', 'liberada']"
"monitorado realização girls on the route","Evento Social",2,"","","","20/05/2017 22:00          ","['monitorado', 'realização', 'girls', 'on', 'the', 'route']"
"naves junqueira antunes cerdeira vias interditado viradasp","Evento Social",2,"R. Prof. Oscár Barreto Filho, S/N - Parque America, São Paulo - SP, 04822-300, Brazil",-23.7351634,-46.69091700000001,"20/05/2017 20:34      ","['naves', 'junqueira', 'antunes', 'cerdeira', 'vias', 'interditado', 'viradasp']"
"noite solicitação cadastrada agradecemos contato","Irrelevante",0,"","","","20/05/2017 19:36          ","['noite', 'solicitação', 'cadastrada', 'agradecemos', 'contato']"
"santana monitorado passeio ciclóstico pedalando saúde","Evento Social",2,"","","","20/05/2017 19:00        ","['santana', 'monitorado', 'passeio', 'ciclóstico', 'pedalando', 'saúde']"
"junto oito setembro asilo vias interditado virada cultural viradasp","Evento Social",2,"Av. Penha de França, São Paulo - SP, Brazil",-23.5232518,-46.5477479,"20/05/2017 18:35       ","['junto', 'oito', 'setembro', 'asilo', 'vias', 'interditado', 'virada', 'cultural', 'viradasp']"
"tarde solicitação cadastrada agradecemos contato","Irrelevante",0,"","","","20/05/2017 17:54         ","['tarde', 'solicitação', 'cadastrada', 'agradecemos', 'contato']"
"maioamarelo veja programação ýýý","Irrelevante",0,"","","","20/05/2017 16:00          ","['maioamarelo', 'veja', 'programação', 'ýýý']"
"interferência interditado sentido centro altura pç vinócius evite regiao","Evento Urbano",3,"Av. Giovanni Gronchi, São Paulo - SP, Brazil",-23.6169631,-46.7315754,"20/05/2017 15:51      ","['interferência', 'interditado', 'sentido', 'centro', 'altura', 'pç', 'vinócius', 'evite', 'regiao']"
"interferência interditado sentido próximo sabin pde jambeiro","Evento Urbano",3,"Av. Carlos Caldeira Filho, São Paulo - SP, Brazil",-23.6460794,-46.7533527,"20/05/2017 15:24      ","['interferência', 'interditado', 'sentido', 'próximo', 'sabin', 'pde', 'jambeiro']"
