_id;dateTime;text;class;class_label;account
893585727287689216;2017-08-04 18:33:34;@steff_br É preciso estar regularmente matriculada no curso para ter direito ao benefício, e os dados de matrícula… https://t.co/gvvgqyG00c;Irrelevant;;
893581970936131584;2017-08-04 18:18:38;@Rekka_Rosa (+) do terminal, uma vez que há outros extintores, no caso de emergências. __;Irrelevant;;
893581952569282568;2017-08-04 18:18:34;@Rekka_Rosa Oi! Apuramos que o extintor que estava no local foi retirado para manutenção anual. Este procedimento n… https://t.co/9K6djvJTxN;Irrelevant;;
893581424317665281;2017-08-04 18:16:28;@egualoki @CaptainHopper Vários dos potos indicados no link funcionam todos os dias, 24h.\nEm quais três locais ele passou?;Irrelevant;;
893570858639396865;2017-08-04 17:34:29;@rodrigomvsep (+) Entretanto, para que possa acompanhar as providências tomadas, orientamos que registre o ocorrido… https://t.co/iJlReQxhsZ;Irrelevant;;
893570827060424705;2017-08-04 17:34:21;@rodrigomvsep Rodrigo, vamos encaminhar o relato à nossa equipe de fiscalização, para apuração e providências na re… https://t.co/Vtmg3jKFS2;Irrelevant;;
893570265493508096;2017-08-04 17:32:07;@jbdemilicia (+) problema persista, será preciso analisar o cartão no Posto de Atendimento da R. XV de Novembro, 26… https://t.co/PB14Mxl8jF;Irrelevant;;
893570247944540161;2017-08-04 17:32:03;@jbdemilicia Sua prima deve tentar recarregar o cartão novamente, inserindo o cartão 2x (uma para a cota de ônibus… https://t.co/WmvrlUihfY;Irrelevant;;
893570018193154048;2017-08-04 17:31:08;@Obom5 Verificamos que suas cotas foram disponibilizadas no dia 02/08, às 01h06 (Trilhos) e 04h51. O erro persistiu… https://t.co/SN0VpW1wNf;Irrelevant;;
893568975925334017;2017-08-04 17:27:00;@jbdemilicia (+) totalizando 38. O sistema de saldo está sendo atualizado para exibir o número correto de cotas disponíveis. __;Irrelevant;;
893568820169900033;2017-08-04 17:26:23;@marco_marchi Olá, Marco. Enquanto o cartão não é cancelado pelo usuário, ele fica com o status 'ativo', ou seja, d… https://t.co/MfvUSbFNRG;Irrelevant;;
893568489516040193;2017-08-04 17:25:04;@jbdemilicia Olá! Verificamos que as gratuidades foram liberadas para recarga em 01/08. No seu caso, as 38 cotas 'e… https://t.co/3kvGIkaItG;Irrelevant;;
893565609320923136;2017-08-04 17:13:37;@egualoki Oi! O Bilhete Único Anônimo pode ser encontrado nos terminais de ônibus e nos demais locais de atendiment… https://t.co/3buZfNYTFM;Irrelevant;;
893563518137618436;2017-08-04 17:05:18;@MartinsCupim ++solicite o comprovante de compra. Se foram pelas terceirizadas, contate-as e peça o comprovante de… https://t.co/5sEMM3DJMe;Irrelevant;;
893563262075260928;2017-08-04 17:04:17;@MartinsCupim ++para este cartão. Veja com a empresa se eles adquiriram estes créditos conosco ou se usaram os serv… https://t.co/d8t1rhdJxj;Irrelevant;;
893563110333726720;2017-08-04 17:03:41;@MartinsCupim Oi, Rodrigo. A equipe técnica detectou que você retirou este cartão em janeiro/17 e que de lá pra cá… https://t.co/YNuSW7ZTdX;Irrelevant;;
893548027809550337;2017-08-04 16:03:45;@ltcmrgd Oi, Letícia. Caso não consiga efetuar a recarga, leve o cartão a um Local de Atendimento para verificação. Obrigada.;Irrelevant;;
893543857396363266;2017-08-04 15:47:11;@qbrexa Olá. Informe o número do cartão para análise.;Irrelevant;;
893543305434120192;2017-08-04 15:44:59;@qbrexa Olá. Qual é o número do cartão para análise?;Irrelevant;;
893539301237170176;2017-08-04 15:29:05;@leidiap_ ... para mais detalhes, contate bilheteunico@sptrans.com.br com seu nome completo, RG e CPF.;Irrelevant;;
893538910730637313;2017-08-04 15:27:32;@leidiap_ Nossa equipe informou que foi solicitada a revisão da cota de trilhos, motivo pelo qual a quantidade disp… https://t.co/emG4FQGDyz;Irrelevant;;
893538081680363520;2017-08-04 15:24:14;@washingtonms103 Leve o seu cartão até o Posto de Atendimento da Rua XV de Novembro, 268 (de 2ªf a 6ªf, das 7h às 18h), para análise física.;Irrelevant;;
893523585033281536;2017-08-04 14:26:38;@MartinsCupim ... na Rua XV de Novembro, 268 (de 2ªf a 6ªf, das 7h às 18h);Irrelevant;;
893523537566289920;2017-08-04 14:26:26;@MartinsCupim Rodrigo, nossa equipe técnica orientou que leve o seu cartão para análise ao posto localizado (+);Irrelevant;;
893522052208099329;2017-08-04 14:20:32;@washingtonms103 É o número que fica logo abaixo do CPF. Você também pode encontrá-lo no menu 'Meus Cartões':… https://t.co/U8Zl22Ivh3;Irrelevant;;
893517282110050304;2017-08-04 14:01:35;@ltcmrgd Letícia, em que lugar você tentou efetuar a recarga? Quando foi isso?;Irrelevant;;
893511692512096257;2017-08-04 13:39:22;@eiolhaogabriel Bruno, acesse o link e veja mais detalhes: https://t.co/pK2gj31xb8;Irrelevant;;
893511245944561665;2017-08-04 13:37:36;@eiolhaogabriel Oi, Bruno. A partir de 12/08/2017, a linha será substituída, somente aos sábados, pelas linhas. Mai… https://t.co/7FW4EoProB;Irrelevant;;
893511187555635204;2017-08-04 13:37:22;@_carolnovaes_ Sua cota foi disponibilizada normalmente no dia 01/08. Tente carregá-la em uma máquina automática/po… https://t.co/C6TTyhimdo;Irrelevant;;
893510828191887366;2017-08-04 13:35:56;@ltcmrgd Suas cotas foram disponibilizadas para recarga no dia 01/08. Qual mensagem apareceu?;Irrelevant;;
893510405875798016;2017-08-04 13:34:16;@MartinsCupim Olá, Rodrigo. A que tipo de cota você se refere e qual o valor?;Irrelevant;;
893509763094511618;2017-08-04 13:31:42;@wtcarolina Oi, Carol. Tente recarregar a cota de agosto. Caso não consiga, acesse o link: https://t.co/9sKbVmboyE  e veja se há pendências.;Irrelevant;;
893509148788367361;2017-08-04 13:29:16;SPTrans ativa a linha 4050/10 para atender ao 39° Festival das Cerejeiras do Parque do Carmo, nos dias 4, 5 e 06/08: https://t.co/IQ7xBcAihc;Social Event;;
893508810161229824;2017-08-04 13:27:55;@GiiovanaMenezes A consulta de saldo da gratuidade nos validadores está em processo de atualização.;Irrelevant;;
893508702719881217;2017-08-04 13:27:29;@GiiovanaMenezes Oi! Quando o cartão é carregado, as 48 cotas 'entram' em 24 pares de 02 viagens, totalizando as 48… https://t.co/EhEZHukvOw;Irrelevant;;
893507964388216833;2017-08-04 13:24:33;@qbrexa Oi! Como podemos ajudar?;Irrelevant;;
893507618479779840;2017-08-04 13:23:11;@jbdemilicia Esse não é o número correto. Você pode acessar o menu 'Meus Cartões' e consultar: https://t.co/0FwEtIcpKL.;Irrelevant;;
893504185672626177;2017-08-04 13:09:33;@jbdemilicia Oi! Poderia nos informar o número do seu cartão?;Irrelevant;;
893503912271073280;2017-08-04 13:08:27;@ltcmrgd Acesse https://t.co/9sKbVmboyE e veja se não há pendências para liberação do benefício. Se não tiver, informe o nº do cartão.;Irrelevant;;
893496593214734336;2017-08-04 12:39:22;@eiolhaogabriel Oi, Bruno! Qual seria a dúvida? Como podemos ajudar?;Irrelevant;;
893492237883113474;2017-08-04 12:22:04;@gin_ssilva Ginaldo, acesse e veja mais detalhes sobre as novas regras de utilização das cotas de gratuidade: https://t.co/OBRFjcUpQ8.;Irrelevant;;
893491317648523265;2017-08-04 12:18:25;@_carolnovaes_ Oi, Carol! Poderia nos informar o número do seu cartão?;Irrelevant;;
893484769421295617;2017-08-04 11:52:23;@Lidianepbt Isso! O sistema do validador está sendo atualizado para exibir o saldo correto de cotas de gratuidade aos estudantes.;Irrelevant;;
893481766505385984;2017-08-04 11:40:27;@LuquinhasPapito (+) permaneça com o cartão encostado no validador por pelo menos 5 segundos até que você consiga utilizá-lo.;Irrelevant;;
893481713464209408;2017-08-04 11:40:15;@LuquinhasPapito Oi! Poderia nos informar o prefixo e/ou o número da linha que você tentou utilizar o seu cartão? M… https://t.co/93SD7NdfxI;Irrelevant;;
893481107584319488;2017-08-04 11:37:50;@eleaxlni1 Olá! Quando o cartão é carregado, as 48 cotas 'entram' em 24 pares de 02 viagens, totalizando as 48 cotas para uso no mês.;Irrelevant;;
893481029129953280;2017-08-04 11:37:32;@eleaxlni1 @sptrans Quando o cartão é carregado, as 48 cotas 'entram' em 24 pares de 02 viagens, totalizando as 48… https://t.co/JqOmmQvazM;Irrelevant;;
893480292329164800;2017-08-04 11:34:36;@Alinemoreira_15 Oi, Aline. Acesse https://t.co/9sKbVmboyE   e veja se não há pendências para liberação do benefíci… https://t.co/LXDIyg7jzR;Irrelevant;;
893478676314157061;2017-08-04 11:28:11;@patyarao2009 Patricia, apenas com o número do prefixo do veículo é possível identificá-lo e convocá-lo para vistor… https://t.co/dUOxz47vIQ;Irrelevant;;
893478070249807872;2017-08-04 11:25:46;@leozinMattos (+) passível de reavaliação. Acesse e registre sua sugestão com mais detalhes, para análise: https://t.co/qOefiAmXdo;Irrelevant;;
893478046187094016;2017-08-04 11:25:40;@leozinMattos Como informamos anteriormente, a linha 967A/10 Imirim - Pinheiros será substituída APENAS AOS SÁBADOS… https://t.co/XHJMt5oCI7;Irrelevant;;
893477942961070080;2017-08-04 11:25:16;@leozinMattos (+) passível de reavaliação. Acesse e registre sua sugestão com mais detalhes, para análise: https://t.co/qOefiAmXdo;Irrelevant;;
893477907389198336;2017-08-04 11:25:07;@leozinMattos Oi! Como informamos anteriormente, a linha 967A/10 Imirim - Pinheiros será substituída APENAS AOS SÁB… https://t.co/zHBEOsuCgP;Irrelevant;;
893473786930003969;2017-08-04 11:08:45;@Lidianepbt (+) A consulta de saldo da gratuidade nos validadores está em processo de atualização.;Irrelevant;;
893473719645069312;2017-08-04 11:08:29;@Lidianepbt Quando o cartão é carregado, as 48 cotas 'entram' em 24 pares de 02 viagens, totalizando as 48 cotas pa… https://t.co/LsCjvCboF4;Irrelevant;;
893472506295840768;2017-08-04 11:03:40;____ Confira as alterações operacionais programadas para as linhas de ônibus da cidade e programe-se antes de sair:… https://t.co/qifzPsvyUg;Irrelevant;;
893471861778108416;2017-08-04 11:01:06;@_assisluana Esse não é o número correto. Você pode acessar o menu 'Meus Cartões' e consultar: https://t.co/0FwEtIcpKL.;Irrelevant;;
893471779599130624;2017-08-04 11:00:46;@azziju (+) segundos até que a cota seja ativada e a passagem liberada.;Irrelevant;;
893471758409506820;2017-08-04 11:00:41;"@azziju Oi! Orientamos que após a recarga, mesmo com a mensagem ""Sem Saldo"", permaneça com o cartão encostado no va… https://t.co/gHxRW86Btz";Irrelevant;;
893469383896571907;2017-08-04 10:51:15;@Obom5 Oi! Poderia nos informar o número do seu cartão?;Irrelevant;;
893467838408740864;2017-08-04 10:45:07;@_bia_candido (+) segundos até que a cota seja ativada e a passagem liberada.;Irrelevant;;
893467817739243520;2017-08-04 10:45:02;"@_bia_candido Orientamos que após a recarga, mesmo com a mensagem ""Sem Saldo"", permaneça com o cartão encostado no… https://t.co/SfZmTYDeiy";Irrelevant;;
893466277146234880;2017-08-04 10:38:54;@steff_br (+) seus dados de matrícula.;Irrelevant;;
893466253234458624;2017-08-04 10:38:49;@steff_br Oi! É necessário que você efetue o cadastro em https://t.co/rhQRLGzYMf e solicite à sua instituição de en… https://t.co/Lcbr8LRwzA;Irrelevant;;
893466130035212288;2017-08-04 10:38:19;@AlvesPrisc A consulta de saldo da gratuidade está em processo de atualização.;Irrelevant;;
893464814374309888;2017-08-04 10:33:06;@AlvesPrisc Quando o cartão é carregado, as 48 cotas 'entram' em 24 pares de 02 viagens, totalizando as 48 cotas pa… https://t.co/k81js887GK;Irrelevant;;
893463247541739523;2017-08-04 10:26:52;@solroque Solange, pedimos q/ registre o ocorrido detalhadamente para que a nossa equipe de fiscalização verifique… https://t.co/4X1hjWx0XN;Irrelevant;;
893462114991525889;2017-08-04 10:22:22;@paulinholidio Obrigada pelo contato, encaminhamos sua informação à nossa equipe técnica para verificação do atendimento no local.;Irrelevant;;
893458539896856580;2017-08-04 10:08:10;@renatinhaot Oi, Renata. Antes disso todos as máquinas já terão recebido a consulta de saldo. Obrigada.;Irrelevant;;
893457205130866689;2017-08-04 10:02:51;@_bia_candido Oi, Bia! Poderia nos informar mais detalhes? O que aconteceu?;Irrelevant;;
893457111719477248;2017-08-04 10:02:29;@paulinholidio Oi, Paulo. Confirme o horário e local para encaminhamento à assessoria técnica para averiguação. Obrigada.;Irrelevant;;
893456677961388032;2017-08-04 10:00:46;@washingtonms103 Oi, Washington. Informe o número do cartão para análise.;Irrelevant;;
893454106345578496;2017-08-04 09:50:33;____ Quem será a startup vencedora do 1º Demo Day #MobiLab?\n\nJá começou. Mas corre que ainda dá tempo! Acompanhe:\n\n__… https://t.co/P94oVto5iT;Irrelevant;;
893450872612679681;2017-08-04 09:37:42;____ Assista ao Demo Day, evento que apresenta soluções desenvolvidas pelas 5 melhores startups do Programa Residênci… https://t.co/9RVFOmfIHp;Irrelevant;;
893448770205122560;2017-08-04 09:29:20;@JulioEduardo26 Oi, Julio. Obrigada pelo contato. O dado foi enviado à equipe técnica para averiguação. __;Irrelevant;;
893432688236998656;2017-08-04 08:25:26;@lelebs_ Olá. Poderia dar mais detalhes da ocorrência?;Irrelevant;;
893432168508162048;2017-08-04 08:23:22;@AlvesPrisc Olá. A multiplicação ocorre no momento da 1ª utilização. Está em processo de atualização à consulta de… https://t.co/Yz16nIr6e8;Irrelevant;;
893426687677018114;2017-08-04 08:01:36;____ Programe-se antes de sair! Confira as mudanças operacionais programadas para as linhas de ônibus da cidade:… https://t.co/G2uVoHzKQk;Irrelevant;;
893262895164694529;2017-08-03 21:10:44;____ Linha 4050/10 é ativada para o 39º Festival das Cerejeiras do Parque do Carmo nos dias 4, 5 e 6 de agosto:… https://t.co/tbkz0sZczl;Social Event;;
893253489538859009;2017-08-03 20:33:22;@gin_ssilva Ginaldo, quando acabarem os créditos do VT, você poderá utilizar a gratuidade normalmente.  __;Irrelevant;;
893252907147177984;2017-08-03 20:31:03;@invejoza  https://t.co/fmPeAYfTmZ;Irrelevant;;
893252161202790404;2017-08-03 20:28:05;@_assisluana Oi, Luana! Qual o número do seu cartão? Quando você realizou a recarga da gratuidade?;Irrelevant;;
893250198629224449;2017-08-03 20:20:17;@debooraM__ (+) emitir a 2ª via na hora e, 72h depois do cancelamento, solicitar a restituição dos créditos. Confir… https://t.co/IwqcVkzfGT;Irrelevant;;
893250060900859904;2017-08-03 20:19:44;@debooraM__ Oi, Débora! Você se refere a um Bilhete Único que nós emitimos? Se sim, basta ir a um dos locais de ate… https://t.co/zaUctYcbmc;Irrelevant;;
893243547792658432;2017-08-03 19:53:52;@renatinhaot A consulta do saldo é diferente da utilização. Por isso, embora a consulta mostre 24, a partir da 1ª u… https://t.co/rq5VFzOuun;Irrelevant;;
893238031972519937;2017-08-03 19:31:57;@Kidakash_ @invisibleline  https://t.co/RY4chcLfLc;Irrelevant;;
893231624523010052;2017-08-03 19:06:29;@estilovalter ... seu cartão não tinha problemas no funcionamento, você poderia utilizá-lo normalmente até findar os créditos dele.;Irrelevant;;
893231522156863492;2017-08-03 19:06:04;@estilovalter Olá, Valter. Se você cancelou o cartão, deve pagar a taxa para emitir sua segunda via ou restituir os… https://t.co/0M3jtaW5HV;Irrelevant;;
893230910509899777;2017-08-03 19:03:39;@estilovalter Oi, Valter. Informe mais detalhes para localização do atendente. Nome, horário, data e ocorrência.;Irrelevant;;
893229625903546369;2017-08-03 18:58:32;18h45 #Pinheiros: Interferência na Av. Brig. Faria Lima afeta a circulação dos ônibus no local. Linhas com desvios, técnicos acompanham. #ZO;Urban Event;;
893228251287625728;2017-08-03 18:53:05;@_assisluana Oi, Luana. Poderia detalhar o seu problema?;Irrelevant;;
893228248309653504;2017-08-03 18:53:04;@Lolaraujo Qual o nº do seu cartão? A mensagem 'sem saldo' apareceu hoje? Caso sim, em qual linha e horário?;Irrelevant;;
893226929658187777;2017-08-03 18:47:50;@euMaFreitas Oi, Mari. Não é possível ter a gratuidade e 1/2 tarifa. Lembramos que a gratuidade é para o deslocamen… https://t.co/pORYREs7Z3;Irrelevant;;
893226178307387392;2017-08-03 18:44:50;@MattyBala Matty, esse não é o número correto. Veja como identificar o prefixo do veículo: https://t.co/Vmpcm5828C __;Irrelevant;;
893223352030121985;2017-08-03 18:33:37;@FuckYeahJu Quando o cartão é carregado, as 48 cotas 'entram' em 24 pares de 02 viagens, totalizando as 48 cotas pa… https://t.co/klB4laYy2K;Irrelevant;;
893223307830599685;2017-08-03 18:33:26;@FuckYeahJu Oi! O sistema de consulta de saldo está sendo atualizado para exibir o nº correto de créditos de gratui… https://t.co/3QO7XKB6vk;Irrelevant;;
893222813359890433;2017-08-03 18:31:28;@Lolaraujo Os validadores estão em processo de atualização. Se o problema persistir hoje, informe-nos o prefixo do veículo e nº da linha.;Irrelevant;;
893221865958801408;2017-08-03 18:27:42;"@MattyBala Olá. Ao observar o problema, informe-nos o prefixo do veículo para verificação. ;)";Irrelevant;;
893220700428922881;2017-08-03 18:23:04;@ClausPriscila Priscila, vamos encaminhar a sua mensagem para que os atendentes do local sejam reorientados. Agradecemos o contato. __;Irrelevant;;
893220628525928448;2017-08-03 18:22:47;@Josylondres @CPTM_oficial Os cadastros somente poderão ser aceitos se atenderem à Legislação Vigente. A Instituiçã… https://t.co/xCemix6Eu3;Irrelevant;;
893217259635847168;2017-08-03 18:09:24;@Josylondres @CPTM_oficial Oi, Josy. Solicite à Instituição para que efetue o cadastro -https://t.co/9EPkr756FI;Irrelevant;;
893215733961957376;2017-08-03 18:03:20;@beatrixxte Somente com ele você conseguirá recarregar a sua cota.;Irrelevant;;
893215511277862914;2017-08-03 18:02:27;@beatrixxte Você não tem a Carteira Estudantil, mas um bilhete ANTIGO. Por isso, siga os procedimentos informados p… https://t.co/Nv4YJ4KVSl;Irrelevant;;
893214009306079233;2017-08-03 17:56:29;@Lolaraujo Oi, Carol. Isto ocorreu hoje? Qual foi a linha? Qual é o número do cartão?;Irrelevant;;
893213508376121345;2017-08-03 17:54:30;@beatrixxte Para ter direito ao benefício e à Carteira Estudantil, é preciso preencher todo o cadastro e imprimir o boleto no final dele.;Irrelevant;;
893212958213459968;2017-08-03 17:52:18;@trevode7folhas A consulta do saldo é diferente da utilização. Por isso, embora a consulta mostre 24, a partir da 1… https://t.co/n98BqsxlDv;Irrelevant;;
893212227322486784;2017-08-03 17:49:24;@ClausPriscila E quando ocorreu? Você se lembra do horário? E o nome da atendente, você anotou?;Irrelevant;;
893212167079677953;2017-08-03 17:49:10;@Josylondres @CPTM_oficial Oi, Josy.  Para mais esclarecimentos envia e-mail  para bilheteunico@sptrans.com.br. Obrigada.;Irrelevant;;
893211811251716096;2017-08-03 17:47:45;@Josylondres @CPTM_oficial Oi, Josy. O benefício é para o deslocamento residência/escola e vice-versa. Para melhor… https://t.co/ca4LBXCUj7;Irrelevant;;
893210905231720449;2017-08-03 17:44:09;@beatrixxte Oi, Beatriz. Para gerar o boleto, você precisa ter um cadastro no Canal do Estudante. Caso ainda não po… https://t.co/Bzt334nOMF;Irrelevant;;
893209851400269824;2017-08-03 17:39:58;@jessiclim Jéssica, entre em contato via bilheteunico@sptrans.com.br relatando o ocorrido com seu nome, RG e CPF para orientações. __;Irrelevant;;
893206093245140993;2017-08-03 17:25:02;16h40 #Centro Devido a interferência na R. Boa Vista, linhas da região circulam com desvios. Técnicos acompanham.;Urban Event;;
893202271118479360;2017-08-03 17:09:50;@wewontstopnow  https://t.co/Oj3Ya54Noc;Irrelevant;;
893199913013710848;2017-08-03 17:00:28;@anderballogh87 Anderson, recebemos a sua solicitação e em breve você receberá um e-mail com detalhes e orientações. __;Irrelevant;;
893199493914664960;2017-08-03 16:58:48;@ThaisGregorio__ Thais, você inseriu o cartão vezes, para carregar tanto ônibus quanto trilhos? Quantas cotas foram… https://t.co/GB8cD81CB3;Irrelevant;;
893197688082235393;2017-08-03 16:51:38;@ThaisGregorio__ É o número que fica logo abaixo do CPF. Você também pode encontrá-lo no menu 'Meus Cartões':… https://t.co/c65Df1apCT;Irrelevant;;
893196096478097408;2017-08-03 16:45:18;@leidiap_ Qual o nº do seu cartão, para que possamos verificar os dados do seu benefício?;Irrelevant;;
893193479047827456;2017-08-03 16:34:54;@anderballogh87 Anderson, não localizamos o seu e-mail. Pedimos que reencaminhe a sua solicitação e assim que envia… https://t.co/R89RwTf8dL;Irrelevant;;
893188916169379840;2017-08-03 16:16:46;@ThaisGregorio__ Qual é o número do cartão para averiguação?;Irrelevant;;
893184764542418948;2017-08-03 16:00:17;@anderballogh87 Olá. Para qual e-mail enviou sua mensagem? Em qual data e qual o seu endereço de e-mail, para que possamos identificá-lo?;Irrelevant;;
893184137296850944;2017-08-03 15:57:47;@SidneiSilva2273 ... seguindo a ordem mencionada anteriormente. Se precisar de mais cotas no mês do que as 02 carre… https://t.co/Uq2ZSXz5hz;Irrelevant;;
893183934649028608;2017-08-03 15:56:59;@SidneiSilva2273 A tecnologia do Bilhete Único existe para que todos os créditos fiquem em um único cartão. As duas… https://t.co/xzZHI0tLYY;Irrelevant;;
893183680553910272;2017-08-03 15:55:58;@ojulianogomez ... descumprimento da partida. Registre sua sugestão/observação para análise por nossos técnicos: https://t.co/ObAwWeO8Dq :);Irrelevant;;
893183563616661504;2017-08-03 15:55:30;@ojulianogomez Interferências viárias podem prejudicar o intervalo médio das linhas. Por isso, cada caso é analisad… https://t.co/YJrB7A1Sdn;Irrelevant;;
893181808690515977;2017-08-03 15:48:32;@sweetliketvd Nesse caso, solicite à sua unidade de ensino que nos envie os seus dados de vínculo com o Prouni. Aco… https://t.co/NfZYlnnxCP;Irrelevant;;
893177178233483264;2017-08-03 15:30:08;@willianmaiaode @CETSP_ @MobilidadeSampa Obrigada pelo contato, Willian. Encaminhamos seu relato à nossa equipe de fiscalização.;Irrelevant;;
893176774611398656;2017-08-03 15:28:32;@williangarcia95 Oi, Will. O sistema é atualizado gradativamente, por causa do número de ônibus circulantes em SP.… https://t.co/NK7jORnOuP;Irrelevant;;
893175978461188097;2017-08-03 15:25:22;@NeiaTainara Oi, Tainara. Não. A multiplicação ocorre no momento da 1ª utilização.;Irrelevant;;
893175917991919616;2017-08-03 15:25:07;__ Quando minha mochila está muito pesada e alguém se oferece para segurá-la no ônibus... #BuyHavanaAndOMGoniTunes https://t.co/THUWrKInwC;Irrelevant;;
893175673199763458;2017-08-03 15:24:09;@Josylondres @CPTM_oficial Oi, Josy. A concessão do benefício é de acordo com a Legislação Vigente, a qual não cont… https://t.co/oa9fhZY9vS;Irrelevant;;
893175080532021250;2017-08-03 15:21:48;@LwksAndrade Oi, Lucas. Tente recarregar a cota de agosto. Caso não consiga, acesse o link: https://t.co/9sKbVmboyE e veja se há pendências.;Irrelevant;;
893174867054518272;2017-08-03 15:20:57;@sweetliketvd Stefany, através de qual requisito você tem direito à gratuidade (Prouni/Fies/Baixa Renda)?;Irrelevant;;
893174856333889541;2017-08-03 15:20:54;@dizzymay Oi, Mayara. Registre a ocorrência na Central 156 para averiguação - https://t.co/qOefiAmXdo;Irrelevant;;
893173734919503872;2017-08-03 15:16:27;@renatinhaot Oi, Renata. No momento de recarga é liberado 24 e, no momento, de utilização o sistema duplica este nº… https://t.co/8joKd0vitn;Irrelevant;;
893173492308377600;2017-08-03 15:15:29;@BetoTavares3 Oi, Beto! Orientamos que entre em contato com a @SPObras, responsável pela manutenção dos pontos de ônibus da cidade.;Irrelevant;;
893172742463344641;2017-08-03 15:12:30;@jubrocanelli A consulta de saldo da gratuidade está em processo de atualização.;Irrelevant;;
893171015769108480;2017-08-03 15:05:39;@luuspaiva Oi, Lucas! As linhas são programadas de acordo com a demanda. Registre sua sugestão com detalhes, para a… https://t.co/iQC4z7LSDk;Irrelevant;;
893170670707847169;2017-08-03 15:04:16;@vitlacerda_ O intervalo médio da linha está sujeito a interferências viárias. Registre para verificação: https://t.co/qOefiAmXdo . __;Irrelevant;;
893168780142157824;2017-08-03 14:56:46;@ClausPriscila Quando o cartão é carregado, as 48 cotas 'entram' em 24 pares de 2 viagens, totalizando as 48 cotas para uso no mês. __;Irrelevant;;
893168734499741696;2017-08-03 14:56:35;@ClausPriscila Oi! Poderia nos informar mais detalhes, como data, horário e local, para que a atendente seja localizada e reorientada?;Irrelevant;;
893167703120379904;2017-08-03 14:52:29;@leidiap_ Oi, Leidiane! Orientamos que efetue uma nova recarga para utilizar o restante das cotas.;Irrelevant;;
893165989059342336;2017-08-03 14:45:40;@saveasdraft_ Oi, Lucas. Poderia nos informar mais detalhes?;Irrelevant;;
893165613526511617;2017-08-03 14:44:11;@DeniseM23029219 O motorista que apresentar tal conduta é passível de multa.  Registre detalhadamente o corrido, pa… https://t.co/TAEnnMv9wd;Irrelevant;;
893164131477577728;2017-08-03 14:38:17;@caioalexandre Oi, Caio. Encaminhamos sua informação à nossa equipe de fiscalização, para verificação. Agradecemos o contato. __;Irrelevant;;
893163555968749569;2017-08-03 14:36:00;@vitlacerda_ Oi! Poderia nos informar mais detalhes?;Irrelevant;;
893159820752277505;2017-08-03 14:21:10;@SidneiSilva2273 Sidnei, confira a ordem de desconto dos créditos na catraca: https://t.co/59hHsunBXK    __;Irrelevant;;
893154366823288832;2017-08-03 13:59:29;@tnbhdxo (+) Você pode acompanhar a sua situação através de: https://t.co/9sKbVmboyE __;Irrelevant;;
893154322892152832;2017-08-03 13:59:19;@tnbhdxo Lena, solicite à sua instituição que nos encaminhe seus dados referentes ao seu vínculo com o ProUni neste semestre. (+);Irrelevant;;
893152582444699649;2017-08-03 13:52:24;@wezzaraujo Então você pode seguir os procedimentos deste link: https://t.co/3QO3rPCZzu;Irrelevant;;
893147063457861632;2017-08-03 13:30:28;@migueldorbd Miguel, confira a ordem de desconto dos créditos na catraca: https://t.co/59hHsunBXK   __;Irrelevant;;
893142121573646336;2017-08-03 13:10:50;@jeracaoje Oi, Jean! Encaminhamos suas informações à área de fiscalização para que o veículo seja identificado e vistoriado.;Irrelevant;;
893141259300331520;2017-08-03 13:07:24;@tnbhdxo Por qual requisito você tem direito ao benefício?;Irrelevant;;
893139198680739842;2017-08-03 12:59:13;@sweetliketvd Você tem direito à gratuidade? Acesse e leia atentamente as instruções: https://t.co/hE5wyogFlF;Irrelevant;;
893138801920536581;2017-08-03 12:57:38;@tnbhdxo Sua cota de meia tarifa foi liberada normalmente. Foi ela que tentou carregar?\nVeja mais detalhes: https://t.co/hE5wyogFlF;Irrelevant;;
893138340584841217;2017-08-03 12:55:48;@MikaelyAlvs Oi, Mickaely. A multiplicação ocorre no momento da 1ª utilização. Está em processo de atualização à co… https://t.co/5OflKlf1JK;Irrelevant;;
893137626814971904;2017-08-03 12:52:58;@gracebenevinuto Oi, Grace! O local de atendimento do Terminal Pinheiros funciona 24h. No link é possível conferir… https://t.co/S8L7ne2LRA;Irrelevant;;
893137333117169664;2017-08-03 12:51:48;@leozinMattos Retificando a informação anterior, a linha 967A/10 Imirim - Pinheiros será substituída APENAS AOS SÁB… https://t.co/nizZJLVP9r;Irrelevant;;
893127441547489281;2017-08-03 12:12:30;@jeanesaantos Oi, Jeane! Está em processo de atualização. Em breve, estará solucionado em todos os validadores. Obrigada.;Irrelevant;;
893127217588428801;2017-08-03 12:11:36;@leozinMattos As alterações são divulgadas no Jornal do Ônibus, site e redes sociais. Você tirou uma foto do inform… https://t.co/BHmsCfhTvL;Irrelevant;;
893124667959119872;2017-08-03 12:01:28;@leozinMattos Oi, Leonardo. Não temos registros de alterações operacionais nessa linha. Acompanhe: https://t.co/X00Jg4C6pr.;Irrelevant;;
893123820848119808;2017-08-03 11:58:06;@ThaisGregorio__ Esse não é o número correto. Você pode acessar o menu 'Meus Cartões' e consultar: https://t.co/0FwEtIcpKL.;Irrelevant;;
893123661980467201;2017-08-03 11:57:29;@tnbhdxo Isso! Entraremos em contato assim que tivermos um posicionamento. __;Irrelevant;;
