_id;address;dateTime;lat;lng;text;label;class_label;raw_tweet;location_type;tokens
867727003738394624;;5/25/17 10:00;;;educ alegr conhec enquant garot fantoch;Irrelevant;0;Conheça os fantoches que alegram a garotada enquanto educam para o trânsito: https://t.co/QSjsdO0SKi  🐶🐵🦁🐯 https://t.co/qZWrQIdCvE;;['educ', 'alegr', 'conhec', 'enquant', 'garot', 'fantoch']
867681676276772868;;5/25/17 7:00;;;seri boletim sobr conhec companh pesquis tecn realiz estud;Irrelevant;0;Conheça a série Boletim Técnico da @CETSP_ e confira pesquisas e estudos sobre trânsito realizados pela Companhia: https://t.co/QpHTe7PMQH;;['seri', 'boletim', 'sobr', 'conhec', 'companh', 'pesquis', 'tecn', 'realiz', 'estud']
867658832549482496;;5/25/17 5:29;;;sobr sent utiliz #zl later acess interdit ligaca rad lest;Urban Event;3;Ligação sentido Penha interditada sobre Glicério. Utilizar pista lateral para acessar a Radial Leste. #ZL;;['sobr', 'sent', 'utiliz', '#zl', 'later', 'acess', 'interdit', 'ligaca', 'rad', 'lest']
867545767619252224;;5/24/17 22:00;;;ness estacion guind interdit alamed madrug campin;Urban Event;3;Alameda Campinas será parcialmente interditada nessa madrugada, das 1h00 às 4h00, p/ estacionamento de guindaste: https://t.co/A6TQmhrJ9T;;['ness', 'estacion', 'guind', 'interdit', 'alamed', 'madrug', 'campin']
867541732757524481;Av. Paulista, São Paulo - SP, Brazil;5/24/17 21:44;-23.5632103;-46.6542503;liber via parais junt sent refer #zc manifestaca;Social Event;2;Referente a manifestação Avenida Paulista via liberada  o sentido Paraiso junto à   Rua Augusta.  #ZC;GEOMETRIC_CENTER;['liber', 'via', 'parais', 'junt', 'sent', 'refer', '#zc', 'manifestaca']
867535504841084928;Av. Paulista, São Paulo - SP, Brazil;5/24/17 21:19;-23.5632103;-46.6542503;parais junt sent interdit evit refer #zc manifestaca;Social Event;2;Referente a manifestação Avenida Paulista interditada o sentido Paraiso junto à   Rua Augusta. Evite a região. #ZC;GEOMETRIC_CENTER;['parais', 'junt', 'sent', 'interdit', 'evit', 'refer', '#zc', 'manifestaca']
867530722336231424;;5/24/17 21:00;;;#maioamarel programaca quint;Irrelevant;0;Confira a programação do #MaioAmarelo para esta quinta-feira (25/05): https://t.co/WYkL58Z3iY https://t.co/g6iZCfzbvU;;['#maioamarel', 'programaca', 'quint']
867520337508020224;Av. Paulista, São Paulo - SP, Brazil;5/24/17 20:19;-23.5632103;-46.6542503;sent #zc masp evit junt ocupaca manifestaca;Social Event;2;Manifestação interdita  Avenida Paulista junto ao MASP, sentido Consolação ocupação total.  Evite a região.  #ZC;GEOMETRIC_CENTER;['sent', '#zc', 'masp', 'evit', 'junt', 'ocupaca', 'manifestaca']
867500494574546944;Av. Sapopemba, São Paulo - SP, Brazil;5/24/17 19:00;-23.6006133;-46.5120845;obr emili interdit;Urban Event;3;Cruzamento da Av Sapopemba com R Emilio Jafet Filho será interditado, das 21h às 5h, p/ obras do @metrosp_oficial: https://t.co/nKb2ntVxyl;GEOMETRIC_CENTER;['obr', 'emili', 'interdit']
867479090630197250;Av. Morumbi, São Paulo - SP, Brazil;5/24/17 17:35;-23.5991979;-46.7085099;liber via sent #zo refer altur manifestaca;Social Event;2;Referente manifestação:  Av. Morumbi altura do Nº 4500, sentido Santo Amaro,  Via liberada. #ZO;GEOMETRIC_CENTER;['liber', 'via', 'sent', '#zo', 'refer', 'altur', 'manifestaca']
867467093855404033;;5/24/17 16:47;;;#sp ola solic favor port semafor;Irrelevant;0;@ronaldo_pps Olá, para solicitar manutenção semafórica, por favor, ligue para 1188 ou acesse o Portal #SP156: https://t.co/0kVk1pmqWK;;['#sp', 'ola', 'solic', 'favor', 'port', 'semafor']
867455385657102337;;5/24/17 16:00;;;moment solic gratuit fiscalizaca tard;Irrelevant;0;@_suhzinhaaa Boa tarde! Para solicitar fiscalização de trânsito ligue gratuitamente p/ 1188, no momento da infração.;;['moment', 'solic', 'gratuit', 'fiscalizaca', 'tard']
867455160741703680;;5/24/17 16:00;;;simpl #zonaazuldigit vej celul us;Irrelevant;0;Veja como como é simples usar a #ZonaAzulDigital mesmo sem o celular: https://t.co/Is9A38dAYY;;['simpl', '#zonaazuldigit', 'vej', 'celul', 'us']
867454580912791553;Av. Morumbi, São Paulo - SP, Brazil;5/24/17 15:57;-23.5991979;-46.7085099;sent #zo ocupaca permanec refer altur manifestaca;Social Event;2;Referente manifestação:  Av. Morumbi altura do Nº 4500, sentido Santo Amaro, permanece a ocupação de uma faixa. #ZO;GEOMETRIC_CENTER;['sent', '#zo', 'ocupaca', 'permanec', 'refer', 'altur', 'manifestaca']
867448381911728128;Av. Morumbi, São Paulo - SP, Brazil;5/24/17 15:33;-23.5991979;-46.7085099;sent #zo evit altur manifestaca;Social Event;2;Manifestação interdita Av. Morumbi altura do Nº 4500, sentido Santo Amaro, Evite a Região. #ZO;GEOMETRIC_CENTER;['sent', '#zo', 'evit', 'altur', 'manifestaca']
867377623055446016;;5/24/17 10:51;;;sobr sent utiliz altern later direit interdit ligaca acess rad lest;Urban Event;3;Ligação sentido Penha, sobre Glicério, interditada a faixa da direita. Utilizar como alternativa pista lateral para acessar a Radial Leste.;;['sobr', 'sent', 'utiliz', 'altern', 'later', 'direit', 'interdit', 'ligaca', 'acess', 'rad', 'lest']
867364618653577217;;5/24/17 10:00;;;veloc onibu gesta discut paulist engenh contrat institut seminari renovaca;Irrelevant;0;Seminário no Instituto de Engenharia discute gestão de velocidade e renovação dos contratos dos ônibus paulistanos… https://t.co/FfOEYaY1li;;['veloc', 'onibu', 'gesta', 'discut', 'paulist', 'engenh', 'contrat', 'institut', 'seminari', 'renovaca']
867319266772733952;;5/24/17 7:00;;;exp cent monitor alteraco realizaca;Social Event;2;Trânsito na região do Transamérica Expo Center será monitorado, das 12h às 20h, p/ realização de evento. Alterações: https://t.co/g4euwlCHZv;;['exp', 'cent', 'monitor', 'alteraco', 'realizaca']
867307701038088192;;5/24/17 6:14;;;sobr #zonal sent utiliz later acess interdit ligaca rad lest;Urban Event;3;Ligação sentido Penha interditada sobre Glicério. Utilizar pista lateral para acessar a Radial Leste. #ZonaLeste;;['sobr', '#zonal', 'sent', 'utiliz', 'later', 'acess', 'interdit', 'ligaca', 'rad', 'lest']
867183385755693056;Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil;5/23/17 22:00;-23.6238635;-46.709926;trech mutira limp interdit realizaca;Urban Event;3;Trecho da Marginal Pinheiros será interditado, das 23h às 4h, para realização de mutirão da limpeza: https://t.co/3Aa5ZxlH5c;GEOMETRIC_CENTER;['trech', 'mutira', 'limp', 'interdit', 'realizaca']
867170559024607233;;5/23/17 21:09;;;noit registr solicitaca agradec providenc;Irrelevant;0;@Dhemisonbgk  Boa noite! Sua solicitação foi registrada para providencias. Agradecemos o contato.;;['noit', 'registr', 'solicitaca', 'agradec', 'providenc']
867138164955197440;;5/23/17 19:00;;;cole inter seca geral dad informaca divulg reun;Irrelevant;0;Acesso à Informação: seção reúne e divulga dados da @CETSP_ que são de interesse coletivo ou geral:… https://t.co/zzEyOLcgGo;;['cole', 'inter', 'seca', 'geral', 'dad', 'informaca', 'divulg', 'reun']
867137912135143426;;5/23/17 18:59;;;cadastr noit informaca agradec;Irrelevant;0;@Allef7 Boa noite! Sua informação foi cadastrada, agradecemos o contato.;;['cadastr', 'noit', 'informaca', 'agradec']
867136961928196096;;5/23/17 18:55;;;noit colaboraca cadastr informaca agradec;Irrelevant;0;@mateuswillian8 Boa noite! Sua informação foi cadastrada, agradecemos a colaboração.;;['noit', 'colaboraca', 'cadastr', 'informaca', 'agradec']
867120131998191617;;5/23/17 17:48;;;moment solic fiscalizaca presenc;Irrelevant;0;@hebercoimbra ...e/ou na presença de agente de trânsito. Para solicitar fiscalização de trânsito ligue para 1188, no momento da infração.;;['moment', 'solic', 'fiscalizaca', 'presenc']
867119894042693635;;5/23/17 17:47;;;via legislaca equip contran autu autoriz apen infraco regulament mei;Irrelevant;0;@hebercoimbra A legislação de trânsito apenas autoriza autuar infrações na via pública por meio de equipamento regulamentado pelo CONTRAN...;;['via', 'legislaca', 'equip', 'contran', 'autu', 'autoriz', 'apen', 'infraco', 'regulament', 'mei']
867119090518941697;;5/23/17 17:44;;;moment presenc solic gratuit fiscalizaca;Irrelevant;0;@yasu2909 e/ou na presença de agente de trânsito. P/ solicitar fiscalização de trânsito ligue gratuitamente p/ 1188, no momento da infração.;;['moment', 'presenc', 'solic', 'gratuit', 'fiscalizaca']
867119005085171714;;5/23/17 17:44;;;via legislaca equip contran autu autoriz apen infraco regulament mei;Irrelevant;0;@yasu2909 A legislação de trânsito apenas autoriza autuar infrações na via pública por meio de equipamento regulamentado pelo CONTRAN (+);;['via', 'legislaca', 'equip', 'contran', 'autu', 'autoriz', 'apen', 'infraco', 'regulament', 'mei']
867092863930302464;;5/23/17 16:00;;;#maioamarel programaca;Irrelevant;0;Amanhã (24/05) tem mais ações do #MaioAmarelo. Confira programação: https://t.co/Te9pWuKdij https://t.co/dzI9iERFbI;;['#maioamarel', 'programaca']
867092326245707776;;5/23/17 15:58;;;encontr aqu registr ola princip fiscalizaca;Irrelevant;0;@vptwitando Olá, aqui você encontra as principais informações registradas pelo programa de fiscalização da cidade: https://t.co/MOHYNyOB57;;['encontr', 'aqu', 'registr', 'ola', 'princip', 'fiscalizaca']
867090726647103489;;5/23/17 15:51;;;#sp ola solic favor sinalizaca port agradec;Irrelevant;0;@BrubzFT Olá, para solicitar sinalização de trânsito, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK. Agradecemos o contato.;;['#sp', 'ola', 'solic', 'favor', 'sinalizaca', 'port', 'agradec']
867089882707107840;;5/23/17 15:48;;;moment ola solic favor fiscalizaca agradec;Irrelevant;0;@FeolaAndre Olá, para solicitar fiscalização de trânsito, por favor, ligue para o fone 1188, no momento da infração. Agradecemos o contato.;;['moment', 'ola', 'solic', 'favor', 'fiscalizaca', 'agradec']
867073238123372544;;5/23/17 14:42;;;cadastr tard informaca agradec;Irrelevant;0;@jhonnysky13  Boa tarde! Sua informação foi cadastrada, agradecemos o contato.;;['cadastr', 'tard', 'informaca', 'agradec']
867054263721226240;;5/23/17 13:27;;;cadastr tard informaca agradec;Irrelevant;0;@melojosi Boa tarde! Sua informação foi cadastrada, agradecemos o contato;;['cadastr', 'tard', 'informaca', 'agradec']
867047544815321090;;5/23/17 13:00;;;cole #id uso vej proced #defici vag estabelec sinalizaca;Irrelevant;0;Veja os procedimentos para sinalização de vagas para #Deficiente e #Idoso em estabelecimentos de uso coletivo:… https://t.co/GQmX9Rzqg8;;['cole', '#id', 'uso', 'vej', 'proced', '#defici', 'vag', 'estabelec', 'sinalizaca']
867025126033940481;Av. Paulista, São Paulo - SP, Brazil;5/23/17 11:31;-23.5632103;-46.6542503;liber via refer #zc manifestaca;Social Event;2;Referente a manifestação na  Av. Paulista, via liberada. #ZC;GEOMETRIC_CENTER;['liber', 'via', 'refer', '#zc', 'manifestaca']
867019437425266688;Av. Paulista, São Paulo - SP, Brazil;5/23/17 11:08;-23.5632103;-46.6542503;parais segu sent moment prox passeat manifest evit refer #zc manifestaca;Social Event;2;Referente manifestação Av. Paulista, no momento manifestantes seguem em passeata no sentido Paraíso próximo R. Augusta. Evite região. #ZC;GEOMETRIC_CENTER;['parais', 'segu', 'sent', 'moment', 'prox', 'passeat', 'manifest', 'evit', 'refer', '#zc', 'manifestaca']
867012741252476929;;5/23/17 10:42;;;moment presenc solic gratuit fiscalizaca;Irrelevant;0;@fazamor e/ou na presença de agente de trânsito. Para solicitar fiscalização de trânsito ligue gratuitamente p/ 1188, no momento da infração;;['moment', 'presenc', 'solic', 'gratuit', 'fiscalizaca']
867012581659226113;;5/23/17 10:41;;;via legislaca equip ola contran autu autoriz apen infraco regulament mei;Irrelevant;0;@fazamor Olá, a legislação de trânsito apenas autoriza autuar infrações na via pública por meio de equipamento regulamentado pelo CONTRAN(+);;['via', 'legislaca', 'equip', 'ola', 'contran', 'autu', 'autoriz', 'apen', 'infraco', 'regulament', 'mei']
867009243681095680;Av. Paulista, São Paulo - SP, Brazil;5/23/17 10:28;-23.5632103;-46.6542503;sent prox passeat evit #zc manifestaca;Social Event;2;Manifestação em passeata na Av. Paulista próximo a Rua Augusta, sentido Consolação. Evite a região. #ZC;GEOMETRIC_CENTER;['sent', 'prox', 'passeat', 'evit', '#zc', 'manifestaca']
867004870271881216;;5/23/17 10:10;;;#maioamarel programaca complet;Irrelevant;0;#MaioAmarelo: confira a programação completa para hoje (23/05): https://t.co/6dlTaiAtku https://t.co/C5BYsEgJWd;;['#maioamarel', 'programaca', 'complet']
866932318648324097;;5/23/17 5:22;;;sobr #zonal sent utiliz later acess interdit ligaca rad lest;Urban Event;3;Ligação sentido Penha interditada sobre Glicério. Utilizar pista lateral para acessar a Radial Leste. #ZonaLeste;;['sobr', '#zonal', 'sent', 'utiliz', 'later', 'acess', 'interdit', 'ligaca', 'rad', 'lest']
866809950168895488;;5/22/17 21:16;;;noit registr informaca agradec providenc;Irrelevant;0;@enyawbruce Boa noite! Sua informação foi registrada para providencias. Agradecemos o contato.;;['noit', 'registr', 'informaca', 'agradec', 'providenc']
866805968620965888;;5/22/17 21:00;;;arremess sobr sab veicul pedestr med us;Irrelevant;0;Você sabia que usar o veículo para arremessar água sobre os pedestres é infração média? https://t.co/pSavVkcB1F;;['arremess', 'sobr', 'sab', 'veicul', 'pedestr', 'med', 'us']
866775741584822272;Av. Sapopemba, São Paulo - SP, Brazil;5/22/17 19:00;-23.6006133;-46.5120845;trech monotrilh #metrosp cet obr;Urban Event;3;🚝 CET interdita trechos da Avenida Sapopemba para obras do Monotrilho https://t.co/3nzGiOS1c7 #metrosp;GEOMETRIC_CENTER;['trech', 'monotrilh', '#metrosp', 'cet', 'obr']
866731849149808641;;5/22/17 16:05;;;perig celul fal dirig enquant digit;Irrelevant;0;Digitar ou falar ao celular enquanto dirige é perigoso e infração. https://t.co/iOteqR9n1n;;['perig', 'celul', 'fal', 'dirig', 'enquant', 'digit']
866728196053417984;"rua e bairro"" ou ligue fone";5/22/17 15:51;;;tard inform via;Irrelevant;0;"@Well_fferreira Boa tarde, para informar buraco na via acesse https://t.co/0kVk1p4Pya e selecione   ""Rua e bairro""  ou ligue fone 1188.";;['tard', 'inform', 'via']
866726319148716036;;5/22/17 15:43;;;algum agradec vand cruz equip furt tard;Irrelevant;0;@KoNassif  Boa tarde, em alguns cruzamentos há furto e vandalismo nos equipamentos. Agradecemos o contato.;;['algum', 'agradec', 'vand', 'cruz', 'equip', 'furt', 'tard']
866725715538038784;;5/22/17 15:41;;;cadastr agradec informaca tard providenc;Irrelevant;0;@Well_fferreira  Boa tarde, a sua informação foi cadastrada para providências. Agradecemos o contato.;;['cadastr', 'agradec', 'informaca', 'tard', 'providenc']
866724016907849729;;5/22/17 15:34;;;cadastr agradec informaca tard providenc;Irrelevant;0;@asavioli  Boa tarde, a sua informação foi cadastrada para providências. Agradecemos o contato.;;['cadastr', 'agradec', 'informaca', 'tard', 'providenc']
866708633542955008;;5/22/17 14:33;;;#sp ola solic favor port semafor;Irrelevant;0;@ValterPando Olá, para solicitar manutenção semafórica, por favor, ligue para 1188 ou acesse o Portal #SP156: https://t.co/ZRblmtiO3w;;['#sp', 'ola', 'solic', 'favor', 'port', 'semafor']
866705316020408321;;5/22/17 14:20;;;moment ola solic favor fiscalizaca agradec;Irrelevant;0;@m_melchiades Olá, p/ solicitar fiscalização de trânsito, por favor, ligue para o fone 1188, no momento da infração. Agradecemos o contato.;;['moment', 'ola', 'solic', 'favor', 'fiscalizaca', 'agradec']
866685104923586561;;5/22/17 13:00;;;monitor vej jog #morumb estadi;Social Event;2;Trânsito na região do estádio do #Morumbi será monitorado, a partir das 18h, p/ jogo @SaoPauloFC x @AvaiFC. Veja: https://t.co/BWqwfygZe4;;['monitor', 'vej', 'jog', '#morumb', 'estadi']
866677383444799489;Av. do Estado, São Paulo - SP, Brazil;5/22/17 12:29;-23.5573251;-46.6185356;liber via prox alag refer #zc;Natural Disaster;4;Referente alagamento da Avenida do Estado próximo a Rua Paula Souza, via liberada. #ZC;GEOMETRIC_CENTER;['liber', 'via', 'prox', 'alag', 'refer', '#zc']
866661987778007040;;5/22/17 11:28;;;cadastr bom informaca agradec;Irrelevant;0;@haliana  Bom dia. A sua informação foi cadastrada. Agradecemos o contato.;;['cadastr', 'bom', 'informaca', 'agradec']
866655269790646274;;5/22/17 11:01;;;cadastr bom informaca agradec;Irrelevant;0;@juliocesarfont2 Bom dia, sua informação foi cadastrada. Agradecemos o contato.;;['cadastr', 'bom', 'informaca', 'agradec']
866650940543295488;;5/22/17 10:44;;;sobr sent utiliz altern later direit interdit ligaca acess rad lest;Urban Event;3;Ligação sentido Penha, sobre Glicério, interditada a faixa da direita. Utilizar como alternativa pista lateral para acessar a Radial Leste.;;['sobr', 'sent', 'utiliz', 'altern', 'later', 'direit', 'interdit', 'ligaca', 'acess', 'rad', 'lest']
866639873209491456;;5/22/17 10:00;;;#seguranc gent fil incomod #respeit dupl muit nenhum elefant;Irrelevant;0;Fila dupla não é nenhum elefante, mas incomoda muita gente: https://t.co/sjvUcgiqCO  #Respeito #Segurança;;['#seguranc', 'gent', 'fil', 'incomod', '#respeit', 'dupl', 'muit', 'nenhum', 'elefant']
866614940844646400;Av. Cel. Sezefredo Fagundes, 3500 - Jardim Tremembe, São Paulo - SP, 02306-004, Brazil;5/22/17 8:21;-23.4492997;-46.5990648;alag evit #zn sent;Natural Disaster;4;Alagamento interdita sentido centro da Avenida Cel. Sezefredo Fagundes, nº 14233. Evite a Região. #ZN;ROOFTOP;['alag', 'evit', '#zn', 'sent']
866595685214425088;av do estado desvio efetuado av mercúrio av sen queirós r florêncio de abreu av tiradentes;5/22/17 7:04;-23.5634731;-46.6112976;refer #zc alag;Natural Disaster;4;Referente alagamento Av do Estado, desvio efetuado: Av Mercúrio, Av Sen Queirós, R Florêncio de Abreu, Av Tiradentes. #ZC;;['refer', '#zc', 'alag']
866585631891357696;Av. do Estado, São Paulo - SP, Brazil;5/22/17 6:24;-23.5573251;-46.6185356;sant sent prox alag evit #zc;Natural Disaster;4;Alagamento interdita Av do Estado sentido Santana, próximo da R Paula Sousa. Evite a região. #ZC;GEOMETRIC_CENTER;['sant', 'sent', 'prox', 'alag', 'evit', '#zc']
866570157732376578;;5/22/17 5:23;;;sobr #zonal sent utiliz later acess interdit ligaca rad lest;Urban Event;3;Ligação sentido Penha interditada sobre Glicério. Utilizar pista lateral para acessar a Radial Leste. #ZonaLeste;;['sobr', '#zonal', 'sent', 'utiliz', 'later', 'acess', 'interdit', 'ligaca', 'rad', 'lest']
866458627468668929;;5/21/17 22:00;;;boa fiqu fim soment seman #sebebernaodirij beb volt seguranc recordaco planej;Irrelevant;0;Que do fim de semana fiquem somente boas recordações. Se for beber planeje a volta em segurança: #SeBeberNãoDirija https://t.co/TXcd9g6hxH;;['boa', 'fiqu', 'fim', 'soment', 'seman', '#sebebernaodirij', 'beb', 'volt', 'seguranc', 'recordaco', 'planej']
866451308181676038;R. Lupicínio Rodrigues - Jardim Bom Refugio, São Paulo - SP, Brazil;5/21/17 21:31;-23.6331492;-46.7750344;liber via deo conr junt #viradasp;Social Event;2;R. Lupicinio Rodrigues , junto a  R. Prof. Conrado de Deo. Via liberada #ViradaSP.;GEOMETRIC_CENTER;['liber', 'via', 'deo', 'conr', 'junt', '#viradasp']
866451074122731521;R. Aroldo de Azevedo - Jardim Bom Refugio, São Paulo - SP, Brazil;5/21/17 21:30;-23.6334122;-46.7758618;liber via boulang louil junt #viradasp;Social Event;2;R. Aroldo de Azevedo , junto a R. Louis Boulanger. Via liberada. #ViradaSP.;GEOMETRIC_CENTER;['liber', 'via', 'boulang', 'louil', 'junt', '#viradasp']
866429615568560128;R. Conselheiro Carrão - Bela Vista, São Paulo - SP, Brazil;5/21/17 20:04;-23.5577334;-46.6453427;liber via #viradasp;Social Event;2;Rua Conselheiro Carrão. Via liberada #ViradaSP.;GEOMETRIC_CENTER;['liber', 'via', '#viradasp']
866414216038813698;;5/21/17 19:03;;;noit via solicit moment registr alag agradec;Natural Disaster;4;@fanchiona  Boa noite! Até o momento não temos registro de alagamento na via solicitada. Agradecemos o contato.;;['noit', 'via', 'solicit', 'moment', 'registr', 'alag', 'agradec']
866413323943903232;;5/21/17 19:00;;;vej depred sab reaproveit sinalizaca part;Irrelevant;0;Você sabia que boa parte da sinalização depredada é reaproveitada pela @CETSP_? Veja: https://t.co/PbujIYM0lo https://t.co/ZPpo6sKUxr;;['vej', 'depred', 'sab', 'reaproveit', 'sinalizaca', 'part']
866377282532724736;R. Conselheiro Carrão - Bela Vista, São Paulo - SP, Brazil;5/21/17 16:36;-23.5577334;-46.6453427;rui barb interdit #viradasp fortal;Social Event;2;Rua Conselheiro Carrão interditada, entre rua Rui Barbosa e Rua  Fortaleza. #ViradaSP.;GEOMETRIC_CENTER;['rui', 'barb', 'interdit', '#viradasp', 'fortal']
866368044280549379;;5/21/17 16:00;;;#maioamarel programaca;Irrelevant;0;💛 Confira a programação do #MaioAmarelo para amanhã (22/05): https://t.co/O5ovUjL5Dk 💛 https://t.co/FZAXgAkaiq;;['#maioamarel', 'programaca']
866332307547975681;R. Lupicínio Rodrigues - Jardim Bom Refugio, São Paulo - SP, Brazil;5/21/17 13:38;-23.6331492;-46.7750344;deo conr interdit junt #viradasp;Social Event;2;R. Lupicinio Rodrigues interditada, junto a  R. Prof. Conrado de Deo. #ViradaSP.;GEOMETRIC_CENTER;['deo', 'conr', 'interdit', 'junt', '#viradasp']
866331573267857410;R. Aroldo de Azevedo - Jardim Bom Refugio, São Paulo - SP, Brazil;5/21/17 13:35;-23.6334122;-46.7758618;boulang louil interdit junt #viradasp;Social Event;2;R. Aroldo de Azevedo interditada, junto a R. Louis Boulanger. #ViradaSP.;GEOMETRIC_CENTER;['boulang', 'louil', 'interdit', 'junt', '#viradasp']
866323359482736640;R. Comendador Cantinho - Penha de Franca, São Paulo - SP, Brazil;5/21/17 13:02;-23.5258677;-46.5514208;liber oit setembr #viradasp;Social Event;2;R. Comendador Cantinho liberada, entre a Praça Oito de Setembro e Av. Penha de França. #ViradaSP.;GEOMETRIC_CENTER;['liber', 'oit', 'setembr', '#viradasp']
866323317048975361;Av. Penha de França, São Paulo - SP, Brazil;5/21/17 13:02;-23.5232518;-46.5477479;liber asil oit setembr #viradasp;Social Event;2;Av. Penha de França liberada, entre R. do Asilo e Praça Oito de Setembro. #ViradaSP.;GEOMETRIC_CENTER;['liber', 'asil', 'oit', 'setembr', '#viradasp']
866323270748000257;Rua Gen. Jardim, São Paulo - SP, Brazil;5/21/17 13:02;-23.5446651;-46.6489421;liber rotary sent unic #viradasp;Social Event;2;R. Gal Jardim liberada, sentido único entre Av. Ipiranga e Praça Rotary. #ViradaSP.;GEOMETRIC_CENTER;['liber', 'rotary', 'sent', 'unic', '#viradasp']
866323225940303872;Av. Ipiranga, São Paulo - SP, Brazil;5/21/17 13:02;-23.5432742;-46.6414281;liber #viradasp unic sent;Social Event;2;Av. Ipiranga liberada, sentido único entre Praça da República e R. Gal Jardim. #ViradaSP.;GEOMETRIC_CENTER;['liber', '#viradasp', 'unic', 'sent']
866322723798220801;;5/21/17 13:00;;;termin troc folh papel #zonaazul reembols praz;Irrelevant;0;Prazo para a troca e o reembolso da #ZonaAzul em folhas de papel terminará no dia (31/05). Acesse e saiba mais: https://t.co/q6g2DpjC2p;;['termin', 'troc', 'folh', 'papel', '#zonaazul', 'reembols', 'praz']
866301726336438273;R. Comendador Cantinho - Penha de Franca, São Paulo - SP, Brazil;5/21/17 11:36;-23.5258677;-46.5514208;oit setembr #viradasp interdit;Social Event;2;R. Comendador Cantinho interditada, entre e a Praça Oito de Setembro e Av. Penha de França. #ViradaSP.;GEOMETRIC_CENTER;['oit', 'setembr', '#viradasp', 'interdit']
866301681377693697;Av. Penha de França, São Paulo - SP, Brazil;5/21/17 11:36;-23.5232518;-46.5477479;asil interdit oit setembr #viradasp;Social Event;2;Av. Penha de França, interditada, entre R. do Asilo e Praça Oito de Setembro. #ViradaSP.;GEOMETRIC_CENTER;['asil', 'interdit', 'oit', 'setembr', '#viradasp']
866288151823888384;Rua Gen. Jardim, São Paulo - SP, Brazil;5/21/17 10:42;-23.5446651;-46.6489421;#viradasp sent unic interdit rotary;Social Event;2;R. Gal Jardim interditada, sentido único entre Av. Ipiranga e Praça Rotary. #ViradaSP.;GEOMETRIC_CENTER;['#viradasp', 'sent', 'unic', 'interdit', 'rotary']
866287832016539650;Av. Ipiranga, São Paulo - SP, Brazil;5/21/17 10:41;-23.5432742;-46.6414281;sent #viradasp unic interdit;Social Event;2;Av. Ipiranga interditada, sentido único entre Praça da República e R. Gal Jardim. #ViradaSP.;GEOMETRIC_CENTER;['sent', '#viradasp', 'unic', 'interdit']
866277418113355776;;5/21/17 10:00;;;defici entr gar crianc circul sair jov #transitosegur pedestr atenca calc idos;Irrelevant;0;Pela calçada circulam pedestres crianças, jovens, idosos, deficientes. Atenção ao sair ou entrar em garagens. #TransitoSeguro;;['defici', 'entr', 'gar', 'crianc', 'circul', 'sair', 'jov', '#transitosegur', 'pedestr', 'atenca', 'calc', 'idos']
866224554779316224;R. Dr. Luís Lustosa da Silva - Santana, São Paulo - SP, Brazil;5/21/17 6:30;-23.4870987;-46.6284255;estacion guind interdit;Urban Event;3;Rua Dr Luís Lustosa da Silva, no Mandaqui será interditada, das 7h às 11h, p/ estacionamento de guindaste. Desvios: https://t.co/osUC032UM0.;GEOMETRIC_CENTER;['estacion', 'guind', 'interdit']
866200479830880256;Av. Carlos Caldeira Filho, São Paulo - SP, Brazil;5/21/17 4:54;-23.6460794;-46.7533527;liber #z via prox sabin;Urban Event;3;Av. Carlos Caldeira Filho, próximo Av. Sabin, via liberada. #ZS;GEOMETRIC_CENTER;['liber', '#z', 'via', 'prox', 'sabin']
866199011707015168;R. Estela Naves Junqueira - Parque America, São Paulo - SP, Brazil;5/21/17 4:48;-23.7352451;-46.68996200000001;#z liber cerd #viradasp antun;Social Event;2;Rua Prof. Oscar Barreto Filho, Rua Estela Naves Junqueira e Rua José  Antunes Cerdeira, vias liberadas. #ViradaSP. #ZS;GEOMETRIC_CENTER;['#z', 'liber', 'cerd', '#viradasp', 'antun']
866146018253033473;Av. Penha de França, São Paulo - SP, Brazil;5/21/17 1:17;-23.5232518;-46.5477479;liber #viradasp oit setembr junt asil;Social Event;2;Av. Penha de França junto a R. Comendador Cantinho, Pça. Oito de Setembro e R. do Asilo. Vias liberadas. #ViradaSP.;GEOMETRIC_CENTER;['liber', '#viradasp', 'oit', 'setembr', 'junt', 'asil']
866140731651633152;Av. Giovanni Gronchi, São Paulo - SP, Brazil;5/21/17 0:56;-23.6169631;-46.7315754;liber #z via pc altur vinic;Urban Event;3;Av. Giovanni Gronchi, altura da Pç Vinícius de Moraes, via liberada. #ZS;GEOMETRIC_CENTER;['liber', '#z', 'via', 'pc', 'altur', 'vinic']
866096226747461632;;5/20/17 22:00;;;monitor the corr rout realizaca girl on;Social Event;2;"Trânsito no Ibirapuera será monitorado, amanhã (21), das 4h às12h, para realização da corrida “Girls On The Route"".";;['monitor', 'the', 'corr', 'rout', 'realizaca', 'girl', 'on']
866074795066183680;R. Estela Naves Junqueira - Parque America, São Paulo - SP, Brazil;5/20/17 20:34;-23.7352451;-46.68996200000001;#z interdit cerd #viradasp antun;Social Event;2;Rua Prof. Oscar Barreto Filho, Rua Estela Naves Junqueira e Rua José  Antunes Cerdeira, vias interditadas para #ViradaSP. #ZS;GEOMETRIC_CENTER;['#z', 'interdit', 'cerd', '#viradasp', 'antun']
